Script_ID,Concept_4,Concept_35,Similarity
script_102957.txt,Clear Pixel Masking,Clear Pixel Masking,1.0
script_102957.txt,Cloud And Cloud Shadow Masking,Cloud And Cloud Shadow Masking,1.0
script_102957.txt,Create Median Composite Of Images,Create Median Composite Of Images,1.0
script_102957.txt,Filter Image Collection By Time,Filter Images By Region,0.40735430028322694
script_102957.txt,Filter Image Collection By Bounds,Filter Images By Date,0.36736820603959175
script_102957.txt,Filter Image Collection By Date And Region,Unit Conversion For Daily Averages,0.20789082168507475
script_102957.txt,Surface Reflectance Correction,Layer Addition To Map,0.0
script_10376.txt,Filter Image Collection By Date And Boundaries,Filter Image Collection By Bounds,0.6784350724019818
script_10376.txt,Export Processed Images To Drive,Export Processed Images To Google Drive,0.6077271581200774
script_10376.txt,Visualize Images In Different Band Combinations,Visualize Data Layers,0.39681768044969234
script_10376.txt,Surface Reflectance Correction,Calculates Area,0.1961758501855679
script_103827.txt,Clip Images To A Specific Region,Clip Images To A Specific Region,1.0
script_103827.txt,Filter Images By Date,Filter Image Collection,0.43385785666211435
script_103827.txt,Enhancing Image Visualization,Layer Addition To Map,0.42480765933254194
script_103827.txt,Generate Image Composites,Select Specific Polarization From Images,0.25665384918507955
script_106121.txt,Export Processed Images To Google Drive,Export Processed Images To Google Drive,1.0
script_106121.txt,Image Reprojection,Image Reprojection,1.0
script_106121.txt,Select Specific Bands From Images,Select Specific Bands From Images,1.0
script_106121.txt,Filter Image Collection By Cloud Coverage,Filter Image Collection By Bounds,0.6784350724019818
script_106121.txt,Display Interactive Map,Visualize Radar Images,0.41170626838776514
script_10828.txt,Performs Linear Interpolation,Performs Linear Interpolation,1.0
script_10828.txt,Reduction Of Image Regions,Reduction Of Image Regions,1.0
script_10828.txt,Cloud And Shade Masking,Cloud And Cloud Shadow Masking,0.9635516198105758
script_10828.txt,Filter Image Collection,Filter Image Collection By Date,0.7636987770243056
script_10828.txt,Computes Normalized Difference Vegetation Index (NDVI),Calculate Normalized Infrared Vegetation Index (NIRV),0.6570448171389547
script_10828.txt,Export Results,Export Processed Data To Drive,0.6143096774471472
script_10828.txt,Image Cloud Masking,Area Of Interest Selection,0.2650076145327703
script_10828.txt,Compute Median Of NDVI,Layer Addition To Map,0.0
script_10828.txt,Filter Feature Collection,Data Visualization,0.0
script_10828.txt,Interpolate Missing Values,Spatial Analysis,0.0
script_110133.txt,Flood Area Calculation,Flood Area Calculation,1.0
script_115907.txt,Add NDVI Band To Images,Add NDVI Band To Images,1.0
script_115907.txt,Generate Time Series Charts For NDVI,Generate Time Series Charts For NDVI,1.0
script_115907.txt,Image Cloud Masking,Cloud And Snow Masking,0.821964979616698
script_115907.txt,Data Filtering,Filter Image Collection By Bounds,0.5563939101406948
script_118175.txt,Apply Scale Factors To Image,Apply Scale Factors To Image,1.0
script_118175.txt,Calculates Modified Normalized Difference Water Index (MNDWI),Calculates Modified Normalized Difference Water Index (MNDWI),1.0
script_118175.txt,Calculates Normalized Difference Water Index (NDWI),Calculates Normalized Difference Water Index (NDWI),1.0
script_118175.txt,Clip Images To A Specific Region,Clip Images To A Specific Region,1.0
script_118175.txt,Compute Median Of NDVI,Compute Median Of NDVI,1.0
script_118175.txt,Image Cloud Masking,Image Cloud Masking,1.0
script_118175.txt,Filter Image Collection By Time,Filter Image Collection By Date,0.8965288533804582
script_118175.txt,Filter Images By Cloud Cover,Filter Image Collection By Bounds,0.3854194811514833
script_118175.txt,Image Mosaicking,Sort Image Collection By Time,0.30022680582665734
script_118175.txt,Quality Mosaic Generation,Filter Image Collection By Cloud Coverage,0.2320617451681777
script_118175.txt,Geometric Index Calculation,Detect Water,0.20958657468929595
script_118175.txt,Compute Maximum Values,Topographic Wetness Index (TWI) Computation,0.18437812756451483
script_119133.txt,Calculate Difference Normalized Burn Ratio (dNBR),Calculate Difference Normalized Burn Ratio (dNBR),1.0
script_119133.txt,Severity Classification,Severity Classification,1.0
script_119133.txt,Cluster Analysis,Train A Clusterer,0.7927142276989537
script_119133.txt,Generate Visualizations And Statistical Charts For Classification Results,Generating Histograms,0.7167750951302904
script_119133.txt,Compute Difference Between Pre- And Post-Fire NBR,Calculate NBR For Pre-Fire Image,0.6828373393145643
script_119133.txt,Apply Mask To Classification Results,Reclassify,0.565042756352879
script_119133.txt,Training Data Creation,Feature Sampling For Training,0.5514307154199041
script_11983.txt,Anomaly Calculation,Anomaly Calculation,1.0
script_11983.txt,Compute Median Of NDVI,Compute Median Of NDVI,1.0
script_11983.txt,Generate Image Composites,Generate Image Composites,1.0
script_11983.txt,Generate Time Series Charts,Generate Time Series Charts,1.0
script_11983.txt,Cloud And Shade Masking,Cloud And Cloud Shadow Masking,0.9635516198105758
script_11983.txt,Image Differencing,Difference Calculation,0.9207623817674213
script_11983.txt,Filter Image Collection,Filter Image Collection By Bounds,0.8084138416281831
script_11983.txt,Filter Image Collection By Date And Boundaries,Create Median Composite Of Images,0.19997217060077382
script_11983.txt,Computes Normalized Difference Vegetation Index (NDVI),Calculates Area,0.0
script_11983.txt,Creates Animation Of NDVI Over Time,Clip Images To A Specific Region,0.0
script_11983.txt,Generate Time Series Charts For NDVI,Calculates Median Of Image Collection,0.0
script_120271.txt,Add NDVI Band To Images,Add NDVI Band To Images,1.0
script_120271.txt,Calculates Median Of Image Collection,Calculates Median Of Image Collection,1.0
script_120271.txt,Clip Images To A Specific Region,Clip Images To A Specific Region,1.0
script_120271.txt,Filter Image Collection By Cloud Coverage,Filter Image Collection By Cloud Coverage,1.0
script_120271.txt,Gradient Calculation,Gradient Calculation,1.0
script_120271.txt,Image Scaling,Reduction Of Image Regions,0.46544425978441595
script_120271.txt,Visualize NDVI Results,Layer Addition To Map,0.43877028632535203
script_120271.txt,Create Median Composite Of Images,Filter Image Collection By Bounds,0.19997217060077382
script_120557.txt,Cloud And Shade Masking,Image Cloud Masking,0.821964979616698
script_120557.txt,Filter Image Collection By Region,Filter Image Collection By Date And Region,0.6784350724019818
script_120557.txt,Decision Tree Classification,Indentify Vegetation,0.1987506885066105
script_125294.txt,Clip Images To A Specific Region,Clip Images To A Specific Region,1.0
script_125294.txt,Export Processed Images To Drive,Export Processed Images To Drive,1.0
script_125294.txt,Filter Image Collection By Cloud Coverage,Filter Image Collection By Cloud Coverage,1.0
script_125294.txt,Image Cloud Masking,Image Cloud Masking,1.0
