Script_ID,Concept_4,Concept_35,Similarity
script_102957.txt,Clear Pixel Masking,Clear Pixel Masking,1.0
script_102957.txt,Create Median Composite Of Images,Create Median Composite Of Images,1.0
script_102957.txt,Cloud And Cloud Shadow Masking,Cloud And Shade Masking,0.9635516198105758
script_102957.txt,Filter Image Collection By Time,Filter Images By Region,0.40735430028322694
script_102957.txt,Filter Image Collection By Bounds,Filter Images By Date,0.36736820603959175
script_102957.txt,Filter Image Collection By Date And Region,Data Conversion,0.0
script_102957.txt,Surface Reflectance Correction,Layer Addition To Map,0.0
script_10376.txt,Filter Image Collection By Date And Boundaries,Filter Image Collection By Bounds,0.6784350724019818
script_10376.txt,Export Processed Images To Drive,Export Processed Images To Google Drive,0.6077271581200774
script_10376.txt,Visualize Images In Different Band Combinations,Visualize Data Layers,0.39681768044969234
script_10376.txt,Surface Reflectance Correction,Calculate Data For Specific Spectral Bands,0.1961758501855679
script_103827.txt,Clip Images To A Specific Region,Clip Images To A Specific Region,1.0
script_103827.txt,Filter Images By Date,Filter Image Collection,0.43385785666211435
script_103827.txt,Enhancing Image Visualization,Layer Addition To Map,0.42480765933254194
script_103827.txt,Generate Image Composites,Select Specific Polarization From Images,0.25665384918507955
script_106121.txt,Display Interactive Map,Display Interactive Map,1.0
script_106121.txt,Export Processed Images To Google Drive,Export Processed Images To Google Drive,1.0
script_106121.txt,Filter Image Collection By Cloud Coverage,Filter Image Collection By Cloud Coverage,1.0
script_106121.txt,Image Reprojection,Image Reprojection,1.0
script_106121.txt,Select Specific Bands From Images,Select Specific Bands From Images,1.0
script_10828.txt,Cloud And Shade Masking,Cloud And Shade Masking,1.0
script_10828.txt,Performs Linear Interpolation,Performs Linear Interpolation,1.0
script_10828.txt,Reduction Of Image Regions,Reduction Of Image Regions,1.0
script_10828.txt,Filter Image Collection,Filter Image Collection By Date,0.7636987770243056
script_10828.txt,Computes Normalized Difference Vegetation Index (NDVI),Calculate Normalized Infrared Vegetation Index (NIRV),0.6570448171389547
script_10828.txt,Export Results,Export Processed Data To Drive,0.6143096774471472
script_10828.txt,Image Cloud Masking,Area Of Interest Selection,0.2650076145327703
script_10828.txt,Compute Median Of NDVI,Layer Addition To Map,0.0
script_10828.txt,Filter Feature Collection,Data Visualization,0.0
script_10828.txt,Interpolate Missing Values,Spatial Analysis,0.0
script_110133.txt,Flood Area Calculation,Flood Area Calculation,1.0
script_115907.txt,Generate Time Series Charts For NDVI,Generate Time Series Charts For NDVI,1.0
script_115907.txt,Image Cloud Masking,Cloud And Snow Masking,0.821964979616698
script_115907.txt,Add NDVI Band To Images,Addition Of Time Band,0.7120680206385149
script_115907.txt,Data Filtering,Filter Image Collection By Bounds,0.5563939101406948
script_118175.txt,Apply Scale Factors To Image,Apply Scale Factors To Image,1.0
script_118175.txt,Calculates Modified Normalized Difference Water Index (MNDWI),Calculates Modified Normalized Difference Water Index (MNDWI),1.0
script_118175.txt,Calculates Normalized Difference Water Index (NDWI),Calculates Normalized Difference Water Index (NDWI),1.0
script_118175.txt,Clip Images To A Specific Region,Clip Images To A Specific Region,1.0
script_118175.txt,Image Cloud Masking,Image Cloud Masking,1.0
script_118175.txt,Filter Image Collection By Time,Filter Image Collection By Date,0.8965288533804582
script_118175.txt,Filter Images By Cloud Cover,Filter Image Collection By Bounds,0.3854194811514833
script_118175.txt,Image Mosaicking,Sort Image Collection By Time,0.30022680582665734
script_118175.txt,Geometric Index Calculation,Detection,0.27919759610545875
script_118175.txt,Quality Mosaic Generation,Filter Image Collection By Cloud Coverage,0.2320617451681777
script_118175.txt,Compute Maximum Values,Computes Normalized Difference Vegetation Index (NDVI),0.0
script_118175.txt,Compute Median Of NDVI,Calculate Normalized Difference Water Body Index (NDWBI),0.0
script_119133.txt,Cluster Analysis,Cluster Analysis,1.0
script_119133.txt,Severity Classification,Severity Classification,1.0
script_119133.txt,Calculate Difference Normalized Burn Ratio (dNBR),Calculate NBR For Pre-Fire Image,0.6828373393145643
script_119133.txt,Compute Difference Between Pre- And Post-Fire NBR,Calculate NBR for Post-Fire Image,0.6828373393145643
script_119133.txt,Generate Visualizations And Statistical Charts For Classification Results,Generate And Display a Histogram,0.6616847307466649
script_119133.txt,Apply Mask To Classification Results,Reclassify,0.565042756352879
script_119133.txt,Training Data Creation,Statistics Calculation,0.262097576064572
script_11983.txt,Anomaly Calculation,Anomaly Calculation,1.0
script_11983.txt,Cloud And Shade Masking,Cloud And Shade Masking,1.0
script_11983.txt,Computes Normalized Difference Vegetation Index (NDVI),Computes Normalized Difference Vegetation Index (NDVI),1.0
script_11983.txt,Generate Image Composites,Generate Image Composites,1.0
script_11983.txt,Generate Time Series Charts,Generate Time Series Charts,1.0
script_11983.txt,Image Differencing,Image Differencing,1.0
script_11983.txt,Compute Median Of NDVI,Calculates Median Values,0.8769691252067208
script_11983.txt,Filter Image Collection,Filter Image Collection By Bounds,0.8084138416281831
script_11983.txt,Creates Animation Of NDVI Over Time,Buffering Points To Create Zones For Analysis,0.0
script_11983.txt,Filter Image Collection By Date And Boundaries,Clip Images,0.0
script_11983.txt,Generate Time Series Charts For NDVI,Calculates Mean Of Image Collection,0.0
script_120271.txt,Add NDVI Band To Images,Add NDVI Band To Images,1.0
script_120271.txt,Calculates Median Of Image Collection,Calculates Median Of Image Collection,1.0
script_120271.txt,Clip Images To A Specific Region,Clip Images To A Specific Region,1.0
script_120271.txt,Filter Image Collection By Cloud Coverage,Filter Image Collection By Cloud Coverage,1.0
script_120271.txt,Gradient Calculation,Gradient Calculation,1.0
script_120271.txt,Image Scaling,Image Scaling,1.0
script_120271.txt,Visualize NDVI Results,Layer Addition To Map,0.43877028632535203
script_120271.txt,Create Median Composite Of Images,Filter Image Collection By Bounds,0.19997217060077382
script_120557.txt,Cloud And Shade Masking,Cloud Probability Masking,0.6977423976319923
script_120557.txt,Filter Image Collection By Region,Filter Image Collection By Date And Region,0.6784350724019818
script_120557.txt,Decision Tree Classification,Indentify Vegetation,0.1987506885066105
script_125294.txt,Clip Images To A Specific Region,Clip Images To A Specific Region,1.0
script_125294.txt,Export Processed Images To Drive,Export Processed Images To Drive,1.0
script_125294.txt,Filter Image Collection By Cloud Coverage,Filter Image Collection By Cloud Coverage,1.0
script_125294.txt,Image Cloud Masking,Image Cloud Masking,1.0
script_125294.txt,Reduce Image Collection To Minimum Value,Reduce Image Collection To Minimum Value,1.0
script_125294.txt,Visualize Images In Different Band Combinations,Layer Addition To Map,0.39681768044969234
script_125294.txt,Export Processed Images To Google Drive,Remapping,0.2820107618632349
script_125294.txt,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,Image Addition,0.23824066557222598
script_131942.txt,Exporting Classified Images,Exporting Classified Images,1.0
script_131942.txt,Image Cloud Masking,Image Cloud Masking,1.0
script_131942.txt,Clip Images To A Specific Region,Clip Images,0.7524467025979407
script_131942.txt,Image Reprojection,Filter Image Collection By Date,0.20789082168507475
script_144864.txt,Computes Normalized Difference Vegetation Index (NDVI),Computes Normalized Difference Vegetation Index (NDVI),1.0
script_144864.txt,Image Cloud Masking,Image Cloud Masking,1.0
script_144864.txt,Area Calculation,Pixel Area Calculation,0.8174710689652901
script_144864.txt,Filter Image Collection By Cloud Coverage,Filter Image Collection By Bounds,0.6784350724019818
script_144864.txt,Land Cover Classification And Mapping,Clip Images To A Specific Region,0.19037464192620718
script_144864.txt,Compute Median Of NDVI,Filtering Administrative Boundaries,0.0
script_146128.txt,Classification,Classification,1.0
script_146128.txt,Merge Feature Collections,Merge Feature Collections,1.0
script_146128.txt,Training Data Creation,Training Data Creation,1.0
script_146128.txt,Trains And Applies Classifier,Trains And Applies Classifier,1.0
script_146128.txt,Filter Images By Region,Area Of Interest Selection,0.2320617451681777
script_146128.txt,Filter Image Collection By Date,Load and Display Pre- And Post-Fire Satellite Image,0.0
script_146128.txt,Sort Image Collections By Cloud Cover,Spatial Analysis,0.0
script_146128.txt,Training CART Classifier,Spatial Analysis,0.0
script_15043.txt,Accuracy Assessment,Accuracy Assessment,1.0
script_15043.txt,Feature Importance Calculation,Feature Importance Calculation,1.0
script_15043.txt,Generate Visualizations And Statistical Charts For Classification Results,Generate Visualizations And Statistical Charts For Classification Results,1.0
script_15043.txt,Generating Confusion Matrix,Generating Confusion Matrix,1.0
script_15043.txt,Split Data Into Training And Testing Sets,Split Data Into Training And Testing Sets,1.0
script_15043.txt,Train And Apply Random Forest Classifier,Train And Apply Random Forest Classifier,1.0
script_15043.txt,Training CART Classifier,Training CART Classifier,1.0
script_15043.txt,Visualize NDVI Results,Display Carbon Data,0.4303822876666476
script_15043.txt,Sampling Regions For Training Data,Machine Learning Classification,0.37383631484427926
script_15043.txt,Feature Importance Analysis,Quantifying Pixels,0.21625607637683145
script_155017.txt,Clip Images To A Specific Region,Clip Images To A Specific Region,1.0
script_155017.txt,Filter Image Collection By Bounds,Filter Image Collection By Bounds,1.0
script_155017.txt,Filter Image Collection By Date,Filter Image Collection By Date,1.0
script_155017.txt,Derive Land Surface Temperature Using Thermal Properties,Export Results,0.7109658812554864
script_155017.txt,Export Time Series Data,Export Processed Data To Drive,0.5346535570884718
script_155017.txt,Convert And Format Spatial Data For Export,Layer Addition To Map,0.2820107618632349
script_155017.txt,Reduction Of Image Regions,Spatial Analysis,0.0
script_159299.txt,Merge Feature Collections,Merge Feature Collections,1.0
script_159299.txt,Filter Image Collection,Filter Image Collection By Cloud Coverage,0.8084138416281831
script_159299.txt,Training Data Creation,Sampling Regions For Training Data,0.5514307154199041
script_159299.txt,Calculates Median Of Image Collection,Trains And Applies Classifier,0.19371193506887352
