Script_ID,Concept_4,Concept_35,Similarity
script_102957.txt,Clear Pixel Masking,Clear Pixel Masking,1.0
script_102957.txt,Cloud And Cloud Shadow Masking,Cloud And Cloud Shadow Masking,1.0
script_102957.txt,Create Median Composite Of Images,Create Median Composite Of Images,1.0
script_102957.txt,Filter Image Collection By Bounds,Filter Image Collection By Bounds,1.0
script_102957.txt,Filter Image Collection By Date And Region,Data Conversion,0.0
script_102957.txt,Filter Image Collection By Time,Spatial Analysis,0.0
script_102957.txt,Surface Reflectance Correction,Spatial Analysis,0.0
script_10376.txt,Filter Image Collection By Date And Boundaries,Filter Image Collection,0.8084138416281831
script_10376.txt,Export Processed Images To Drive,Export Composite Image,0.6077271581200774
script_10376.txt,Visualize Images In Different Band Combinations,Enhancing Image Visualization,0.38536259942904805
script_10376.txt,Surface Reflectance Correction,Clip Images,0.23560561492717846
script_103827.txt,Clip Images To A Specific Region,Clip Images To A Specific Region,1.0
script_103827.txt,Enhancing Image Visualization,Enhancing Image Visualization,1.0
script_103827.txt,Filter Images By Date,Filter Image Collection By Date And Boundaries,0.36736820603959175
script_103827.txt,Generate Image Composites,Displays Composite Image,0.0
script_106121.txt,Display Interactive Map,Display Interactive Map,1.0
script_106121.txt,Export Processed Images To Google Drive,Export Processed Images To Google Drive,1.0
script_106121.txt,Image Reprojection,Image Reprojection,1.0
script_106121.txt,Select Specific Bands From Images,Select Specific Bands From Images,1.0
script_106121.txt,Filter Image Collection By Cloud Coverage,Filter Image Collection,0.8084138416281831
script_10828.txt,Cloud And Shade Masking,Cloud And Shade Masking,1.0
script_10828.txt,Computes Normalized Difference Vegetation Index (NDVI),Computes Normalized Difference Vegetation Index (NDVI),1.0
script_10828.txt,Export Results,Export Results,1.0
script_10828.txt,Filter Image Collection,Filter Image Collection,1.0
script_10828.txt,Performs Linear Interpolation,Performs Linear Interpolation,1.0
script_10828.txt,Compute Median Of NDVI,Add A Feature Collection,0.0
script_10828.txt,Filter Feature Collection,Spatial Analysis,0.0
script_10828.txt,Image Cloud Masking,Spatial Analysis,0.0
script_10828.txt,Interpolate Missing Values,Spatial Analysis,0.0
script_10828.txt,Reduction Of Image Regions,Spatial Analysis,0.0
script_118175.txt,Apply Scale Factors To Image,Apply Scale Factors To Image,1.0
script_118175.txt,Calculates Modified Normalized Difference Water Index (MNDWI),Calculates Modified Normalized Difference Water Index (MNDWI),1.0
script_118175.txt,Calculates Normalized Difference Water Index (NDWI),Calculates Normalized Difference Water Index (NDWI),1.0
script_118175.txt,Clip Images To A Specific Region,Clip Images To A Specific Region,1.0
script_118175.txt,Compute Maximum Values,Compute Maximum Values,1.0
script_118175.txt,Image Cloud Masking,Image Cloud Masking,1.0
script_118175.txt,Quality Mosaic Generation,Quality Mosaic Generation,1.0
script_118175.txt,Filter Image Collection By Time,Filter Image Collection By Cloud Coverage,0.7170458622907263
script_118175.txt,Geometric Index Calculation,Temperature Calculation,0.1961758501855679
script_118175.txt,Compute Median Of NDVI,Computes Normalized Difference Vegetation Index (NDVI),0.0
script_118175.txt,Filter Images By Cloud Cover,Calculate Normalized Difference Water Body Index (NDWBI),0.0
script_118175.txt,Image Mosaicking,Emissivity Calculation,0.0
script_119133.txt,Cluster Analysis,Cluster Analysis,1.0
script_119133.txt,Generate Visualizations And Statistical Charts For Classification Results,Generating Histograms,0.7167750951302904
script_119133.txt,Apply Mask To Classification Results,Classify Images Based On Training Data,0.565042756352879
script_119133.txt,Calculate Difference Normalized Burn Ratio (dNBR),Calculate Normalized Difference And Other Indices,0.0
script_119133.txt,Compute Difference Between Pre- And Post-Fire NBR,Image Stacking,0.0
script_119133.txt,Severity Classification,Filter Feature,0.0
script_119133.txt,Training Data Creation,Image Masking,0.0
script_11983.txt,Anomaly Calculation,Anomaly Calculation,1.0
script_11983.txt,Cloud And Shade Masking,Cloud And Shade Masking,1.0
script_11983.txt,Computes Normalized Difference Vegetation Index (NDVI),Computes Normalized Difference Vegetation Index (NDVI),1.0
script_11983.txt,Filter Image Collection,Filter Image Collection,1.0
script_11983.txt,Image Differencing,Image Differencing,1.0
script_11983.txt,Compute Median Of NDVI,Spatial Analysis,0.0
script_11983.txt,Creates Animation Of NDVI Over Time,Spatial Analysis,0.0
script_11983.txt,Filter Image Collection By Date And Boundaries,Spatial Analysis,0.0
script_11983.txt,Generate Image Composites,Spatial Analysis,0.0
script_11983.txt,Generate Time Series Charts,Spatial Analysis,0.0
script_11983.txt,Generate Time Series Charts For NDVI,Spatial Analysis,0.0
script_120271.txt,Gradient Calculation,Gradient Calculation,1.0
script_120271.txt,Image Scaling,Image Scaling,1.0
script_120271.txt,Calculates Median Of Image Collection,Calculates Median Values,0.8769691252067208
script_120271.txt,Filter Image Collection By Cloud Coverage,Filter Image Collection,0.8084138416281831
script_120271.txt,Clip Images To A Specific Region,Clip Images,0.7524467025979407
script_120271.txt,Visualize NDVI Results,Visualize Boundary,0.42480765933254194
script_120271.txt,Add NDVI Band To Images,Computes Normalized Difference Vegetation Index (NDVI),0.2963088614385436
script_120271.txt,Create Median Composite Of Images,Reduction Of Image Regions,0.19997217060077382
script_120557.txt,Filter Image Collection By Region,Filter Image Collection By Region,1.0
script_120557.txt,Decision Tree Classification,Land Cover Classification And Mapping,0.538578753509965
script_120557.txt,Cloud And Shade Masking,Filtering Pixels,0.20789082168507475
script_125294.txt,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,1.0
script_125294.txt,Filter Image Collection By Cloud Coverage,Filter Image Collection,0.8084138416281831
script_125294.txt,Visualize Images In Different Band Combinations,Display Interactive Map,0.38536259942904805
script_125294.txt,Image Cloud Masking,Generate Image Composites,0.2750042265022915
script_125294.txt,Clip Images To A Specific Region,Statistics Calculation,0.2743833090522186
script_125294.txt,Export Processed Images To Drive,Spatial Analysis,0.0
script_125294.txt,Export Processed Images To Google Drive,Spatial Analysis,0.0
script_125294.txt,Reduce Image Collection To Minimum Value,Spatial Analysis,0.0
script_144864.txt,Computes Normalized Difference Vegetation Index (NDVI),Computes Normalized Difference Vegetation Index (NDVI),1.0
script_144864.txt,Image Cloud Masking,Image Cloud Masking,1.0
script_144864.txt,Filter Image Collection By Cloud Coverage,Filter Image Collection By Date And Boundaries,0.6784350724019818
