Script_ID,Concept_4,Concept_35,Similarity
script_102957.txt,Clear Pixel Masking,Clear Pixel Masking,1.0
script_102957.txt,Cloud And Cloud Shadow Masking,Cloud And Cloud Shadow Masking,1.0
script_102957.txt,Create Median Composite Of Images,Create Median Composite Of Images,1.0
script_102957.txt,Filter Image Collection By Bounds,Filter Image Collection By Bounds,1.0
script_102957.txt,Filter Image Collection By Time,Unit Conversion For Daily Averages,0.21913810292961647
script_102957.txt,Filter Image Collection By Date And Region,Spatial Analysis,0.0
script_102957.txt,Surface Reflectance Correction,Spatial Analysis,0.0
script_10376.txt,Surface Reflectance Correction,Surface Reflectance Correction,1.0
script_10376.txt,Filter Image Collection By Date And Boundaries,Filter Image Collection,0.8084138416281831
script_10376.txt,Export Processed Images To Drive,Export Selected Image,0.6077271581200774
script_10376.txt,Visualize Images In Different Band Combinations,Enhancing Image Visualization,0.38536259942904805
script_103827.txt,Clip Images To A Specific Region,Clip Images To A Specific Region,1.0
script_103827.txt,Generate Image Composites,Create RGB Composite Image,0.8193758975576227
script_103827.txt,Enhancing Image Visualization,Visualize Satellite Images,0.44924685722875973
script_103827.txt,Filter Images By Date,Filter Image Collection By Date,0.3509321584410048
script_106121.txt,Export Processed Images To Google Drive,Export Processed Images To Google Drive,1.0
script_106121.txt,Image Reprojection,Image Reprojection,1.0
script_106121.txt,Select Specific Bands From Images,Select Specific Bands From Images,1.0
script_106121.txt,Filter Image Collection By Cloud Coverage,Filter Image Collection,0.8084138416281831
script_106121.txt,Display Interactive Map,Visualize Satellite Images,0.44924685722875973
script_10828.txt,Compute Median Of NDVI,Compute Median Of NDVI,1.0
script_10828.txt,Export Results,Export Results,1.0
script_10828.txt,Filter Image Collection,Filter Image Collection,1.0
script_10828.txt,Image Cloud Masking,Image Cloud Masking,1.0
script_10828.txt,Interpolate Missing Values,Interpolation,0.8174710689652901
script_10828.txt,Cloud And Shade Masking,Add A Feature Collection,0.0
script_10828.txt,Computes Normalized Difference Vegetation Index (NDVI),Spatial Analysis,0.0
script_10828.txt,Filter Feature Collection,Spatial Analysis,0.0
script_10828.txt,Performs Linear Interpolation,Spatial Analysis,0.0
script_10828.txt,Reduction Of Image Regions,Spatial Analysis,0.0
script_118175.txt,Apply Scale Factors To Image,Apply Scale Factors To Image,1.0
script_118175.txt,Calculates Modified Normalized Difference Water Index (MNDWI),Calculates Modified Normalized Difference Water Index (MNDWI),1.0
script_118175.txt,Calculates Normalized Difference Water Index (NDWI),Calculates Normalized Difference Water Index (NDWI),1.0
script_118175.txt,Clip Images To A Specific Region,Clip Images To A Specific Region,1.0
script_118175.txt,Compute Median Of NDVI,Compute Median Of NDVI,1.0
script_118175.txt,Filter Images By Cloud Cover,Filter Images By Cloud Cover,1.0
script_118175.txt,Image Cloud Masking,Image Cloud Masking,1.0
script_118175.txt,Quality Mosaic Generation,Quality Mosaic Generation,1.0
script_118175.txt,Compute Maximum Values,Calculates Mean Of Image Collection,0.6099634931036131
script_118175.txt,Geometric Index Calculation,Topographic Wetness Index (TWI) Computation,0.1961758501855679
script_118175.txt,Filter Image Collection By Time,Temperature Calculation,0.0
script_118175.txt,Image Mosaicking,Converts Joined Data To Image Collection,0.0
script_119133.txt,Cluster Analysis,Image Clustering,0.8233713144401191
script_119133.txt,Generate Visualizations And Statistical Charts For Classification Results,Generating Histograms,0.7167750951302904
script_119133.txt,Calculate Difference Normalized Burn Ratio (dNBR),Image Differencing,0.5910107538379412
script_119133.txt,Apply Mask To Classification Results,Calculate Normalized Difference And Other Indices,0.0
script_119133.txt,Compute Difference Between Pre- And Post-Fire NBR,Image Stacking,0.0
script_119133.txt,Severity Classification,Data Filtering,0.0
script_119133.txt,Training Data Creation,Mask Application,0.0
script_11983.txt,Anomaly Calculation,Anomaly Calculation,1.0
script_11983.txt,Compute Median Of NDVI,Compute Median Of NDVI,1.0
script_11983.txt,Filter Image Collection,Filter Image Collection,1.0
script_11983.txt,Image Differencing,Image Differencing,1.0
script_11983.txt,Cloud And Shade Masking,Image Cloud Masking,0.821964979616698
script_11983.txt,Computes Normalized Difference Vegetation Index (NDVI),Spatial Analysis,0.0
script_11983.txt,Creates Animation Of NDVI Over Time,Spatial Analysis,0.0
script_11983.txt,Filter Image Collection By Date And Boundaries,Spatial Analysis,0.0
script_11983.txt,Generate Image Composites,Spatial Analysis,0.0
script_11983.txt,Generate Time Series Charts,Spatial Analysis,0.0
script_11983.txt,Generate Time Series Charts For NDVI,Spatial Analysis,0.0
script_120271.txt,Gradient Calculation,Gradient Calculation,1.0
script_120271.txt,Calculates Median Of Image Collection,Calculates Median Values,0.8769691252067208
script_120271.txt,Filter Image Collection By Cloud Coverage,Filter Image Collection,0.8084138416281831
script_120271.txt,Clip Images To A Specific Region,Clip Images,0.7524467025979407
script_120271.txt,Image Scaling,Reduction Of Image Regions,0.46544425978441595
script_120271.txt,Visualize NDVI Results,Render,0.42480765933254194
script_120271.txt,Add NDVI Band To Images,Compute Median Of NDVI,0.0
script_120271.txt,Create Median Composite Of Images,Computes Percentage Of Cloud Cover,0.0
script_120557.txt,Filter Image Collection By Region,Filter Image Collection By Region,1.0
script_120557.txt,Cloud And Shade Masking,Image Cloud Masking,0.821964979616698
script_120557.txt,Decision Tree Classification,Calculate Environmental And Vegetation Indices,0.0
script_125294.txt,Image Cloud Masking,Image Cloud Masking,1.0
script_125294.txt,Filter Image Collection By Cloud Coverage,Filter Image Collection,0.8084138416281831
script_125294.txt,Visualize Images In Different Band Combinations,Data Visualization,0.5317733083190554
script_125294.txt,Clip Images To A Specific Region,Statistics Calculation,0.2743833090522186
script_125294.txt,Reduce Image Collection To Minimum Value,Generate Image Composites,0.23969151302371655
script_125294.txt,Export Processed Images To Drive,Spatial Analysis,0.0
script_125294.txt,Export Processed Images To Google Drive,Spatial Analysis,0.0
script_125294.txt,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,Spatial Analysis,0.0
script_144864.txt,Image Cloud Masking,Image Cloud Masking,1.0
script_144864.txt,Land Cover Classification And Mapping,Land Cover Classification And Mapping,1.0
script_144864.txt,Filter Image Collection By Cloud Coverage,Filter Image Collection By Date And Boundaries,0.6784350724019818
script_144864.txt,Area Calculation,Spatial Clipping,0.27010328250291066
script_144864.txt,Compute Median Of NDVI,Spatial Analysis,0.0
